year,source_category,quantity_co2e_tonnes,facility_id
2023,On-site Transportation,3662.728043,4
2023,Fugitives (Venting),70065.55,4
2023,Wastewater,183.96,4
2023,Fugitives (Flaring),587.9311,861
2023,Fugitives (Leakage),23.066,861
2023,Stationary Fuel Combustion,17351.2951,861
2023,On-site Transportation,147.6808,861
2023,Wastewater,1.74412,861
2023,Fugitives (Flaring),382.8005,914
2023,Fugitives (Leakage),734.699,914
2023,Stationary Fuel Combustion,16675.696,914
2023,Fugitives (Venting),28.1599,914
2023,Stationary Fuel Combustion,27517.441,656
2023,On-site Transportation,290.0256,656
2023,CO2 from Biomass Combustion,0.0,566
2023,Stationary Fuel Combustion,73848.73785,566
2023,Fugitives (Flaring),5814.7532,986
2023,Fugitives (Leakage),694.0397,986
2023,Stationary Fuel Combustion,170941.2483,986
2023,Fugitives (Venting),139.2504,986
2023,Stationary Fuel Combustion,11803.9455,865
2023,On-site Transportation,16.8434,865
2023,Stationary Fuel Combustion,36335.1385,547
2023,Industrial Process,844.0,547
2023,On-site Transportation,94.9986,547
2023,Fugitives (Leakage),2599.56617,189
2023,Stationary Fuel Combustion,96999.09294,189
2023,Fugitives (Venting),14804.54538,189
2023,Fugitives (Flaring),576.19163,30
2023,Fugitives (Leakage),12246.25468,30
2023,Stationary Fuel Combustion,890317.1262,30
2023,Fugitives (Venting),53765.24373,30
2023,Fugitives (Leakage),5829.85686,186
2023,Stationary Fuel Combustion,116138.0068,186
2023,Fugitives (Venting),78388.80313,186
2023,Stationary Fuel Combustion,228296.463,1436
2023,On-site Transportation,43.019179,1436
2023,Stationary Fuel Combustion,29809.85105,822
2023,Industrial Process,3.1289,822
2023,On-site Transportation,919.637,822
2023,Stationary Fuel Combustion,15772.87627,1730
2023,Fugitives (Flaring),5774.09182,467
2023,Fugitives (Leakage),221.1235,467
2023,Stationary Fuel Combustion,21386.87118,467
2023,Fugitives (Venting),6979.8805,467
2023,Fugitives (Leakage),7.58828,828
2023,Stationary Fuel Combustion,37802.09791,828
2023,Stationary Fuel Combustion,10358.83,1534
2023,Industrial Process,169.0,1534
2023,On-site Transportation,138.027,1534
2023,Fugitives (Flaring),6106.63596,123
2023,Fugitives (Leakage),2784.26264,123
2023,Stationary Fuel Combustion,39688.312,123
2023,Fugitives (Venting),2885.37282,123
2023,Fugitives (Flaring),669.97429,1987
2023,Stationary Fuel Combustion,11405.41989,1987
2023,Fugitives (Flaring),936.33452,875
2023,Fugitives (Leakage),53.1774,875
2023,Stationary Fuel Combustion,20749.09276,875
2023,Fugitives (Venting),961.64856,875
2023,Fugitives (Leakage),738.212428,198
2023,Stationary Fuel Combustion,421106.9602,198
2023,Industrial Process,21.9279,198
2023,Fugitives (Venting),5768.361991,198
2023,Fugitives (Leakage),523.48671,1242
2023,Stationary Fuel Combustion,18381.23474,1242
2023,Fugitives (Venting),2472.851571,1242
2023,Stationary Fuel Combustion,5534.8614,753
2023,Industrial Process,10953.882,753
2023,On-site Transportation,7.212,753
2023,Fugitives (Flaring),7205.63646,512
2023,Fugitives (Leakage),549.94447,512
2023,Stationary Fuel Combustion,27246.30019,512
2023,Fugitives (Venting),6832.02181,512
2023,Fugitives (Flaring),93.41789,848
2023,Stationary Fuel Combustion,10161.35443,848
2023,Fugitives (Venting),636.97562,848
2023,Fugitives (Flaring),804.2014,773
2023,Fugitives (Leakage),241.32507,773
2023,Stationary Fuel Combustion,28431.95892,773
2023,Fugitives (Flaring),344.69443,1731
2023,Fugitives (Leakage),231.21449,1731
2023,Stationary Fuel Combustion,19060.0627,1731
2023,Fugitives (Flaring),8249.41036,535
2023,Fugitives (Leakage),87.34604,535
2023,Stationary Fuel Combustion,13834.59068,535
2023,Fugitives (Venting),3591.70217,535
2023,Fugitives (Flaring),273.19564,1421
2023,Fugitives (Leakage),767.73316,1421
2023,Stationary Fuel Combustion,10659.11977,1421
2023,Fugitives (Venting),161.97115,1421
2023,Fugitives (Leakage),28.25,202
2023,Stationary Fuel Combustion,420901.85,202
2023,Stationary Fuel Combustion,14923.98884,1182
2023,Industrial Process,678.959321,1182
2023,On-site Transportation,29864.24483,1182
2023,Stationary Fuel Combustion,8498.2467,1968
2023,On-site Transportation,39.49852,1968
2023,Stationary Fuel Combustion,385.9283,1884
2023,CO2 from Biomass Combustion,0.0,286
2023,Stationary Fuel Combustion,142909.271,286
2023,On-site Transportation,29709.423,286
2023,Fugitives (Flaring),283.352345,540
2023,Fugitives (Leakage),137.966924,540
2023,Stationary Fuel Combustion,40416.91638,540
2023,Fugitives (Venting),89.095377,540
2023,Fugitives (Flaring),143.0714,1569
2023,Fugitives (Leakage),41.0009,1569
2023,Stationary Fuel Combustion,9563.6838,1569
2023,Fugitives (Venting),394.312,1569
2023,Fugitives (Flaring),112.7418,697
2023,Fugitives (Leakage),36.7415,697
2023,Stationary Fuel Combustion,18890.8755,697
2023,Fugitives (Venting),505.3533,697
2023,Fugitives (Flaring),664.0804,539
2023,Fugitives (Leakage),195.821297,539
2023,Stationary Fuel Combustion,16936.33559,539
2023,Fugitives (Venting),23.117103,539
2023,Fugitives (Flaring),18221.8522,695
2023,Stationary Fuel Combustion,18183.2759,695
2023,Fugitives (Flaring),3176.4676,696
2023,Fugitives (Leakage),5.6446,696
2023,Stationary Fuel Combustion,12154.2965,696
2023,Fugitives (Venting),330.1537,696
2023,Fugitives (Flaring),881.2696,1475
2023,Fugitives (Leakage),75.798,1475
2023,Stationary Fuel Combustion,10400.4942,1475
2023,Fugitives (Venting),4368.3877,1475
2023,Fugitives (Flaring),211.7659,926
2023,Stationary Fuel Combustion,9859.2613,926
2023,Fugitives (Venting),1159.9088,926
2023,Stationary Fuel Combustion,28110.0451,1991
2023,Fugitives (Flaring),811.5625,565
2023,Fugitives (Leakage),503.7187,565
2023,Stationary Fuel Combustion,228242.6746,565
2023,Industrial Process,0.846,565
2023,On-site Transportation,503.0726,565
2023,Fugitives (Flaring),304.1646,453
2023,Fugitives (Leakage),110.1747,453
2023,Stationary Fuel Combustion,545268.2899,453
2023,On-site Transportation,2094.4057,453
2023,Fugitives (Venting),246.2663,453
2023,CO2 from Biomass Combustion,0.0,748
2023,Stationary Fuel Combustion,8823.668758,748
2023,On-site Transportation,1210.919347,748
2023,Stationary Fuel Combustion,891353.403,392
2023,Industrial Process,117.0,392
2023,On-site Transportation,3.386,392
2023,Fugitives (Flaring),6611.9723,176
2023,Fugitives (Leakage),82.3956,176
2023,Stationary Fuel Combustion,136966.6375,176
2023,Industrial Process,109007.6072,176
2023,On-site Transportation,398.4252,176
2023,Fugitives (Venting),1494.1129,176
2023,Wastewater,164.8555,176
2023,Fugitives (Flaring),484.2259,98
2023,Fugitives (Leakage),52.9732,98
2023,Industrial Process,28324.923,98
2023,Fugitives (Venting),3347.8564,98
2023,Waste,513.2932,98
2023,Wastewater,1283.2329,98
2023,Stationary Fuel Combustion,16202.5,1168
2023,On-site Transportation,8.5,1168
2023,Stationary Fuel Combustion,11625.8141,916
2023,Industrial Process,2689.6891,916
2023,On-site Transportation,16.6913,916
2023,Fugitives (Venting),6303.3956,916
2023,Stationary Fuel Combustion,2217.134,505
2023,On-site Transportation,65.053,505
2023,Stationary Fuel Combustion,25.163654,382
2023,On-site Transportation,1036.022,382
2023,Waste,165210.36,382
2023,CO2 from Biomass Combustion,0.0,408
2023,Stationary Fuel Combustion,933.3364,408
2023,On-site Transportation,1218.2318,408
2023,Waste,122733.8,408
2023,CO2 from Biomass Combustion,0.0,258
2023,Stationary Fuel Combustion,740.6066,258
2023,On-site Transportation,1218.179,258
2023,Waste,193872.28,258
2023,Fugitives (Flaring),8159.3352,1945
2023,Stationary Fuel Combustion,1389.371,1945
2023,Fugitives (Venting),579.1412,1945
2023,Fugitives (Flaring),1324.281,1124
2023,Fugitives (Leakage),283.1211,1124
2023,Stationary Fuel Combustion,3204.8278,1124
2023,Fugitives (Venting),6924.7926,1124
2023,Stationary Fuel Combustion,3321.848,628
2023,On-site Transportation,30085.81,628
2023,Stationary Fuel Combustion,8153.8907,754
2023,On-site Transportation,1070.3601,754
2023,Fugitives (Venting),8903.108,754
2023,CO2 from Biomass Combustion,0.0,449
2023,Stationary Fuel Combustion,21.521,449
2023,On-site Transportation,754.139,449
2023,Waste,16626.445,449
2023,CO2 from Biomass Combustion,0.0,1123
2023,Stationary Fuel Combustion,16.172,1123
2023,Waste,22948.2,1123
2023,CO2 from Biomass Combustion,0.0,1680
2023,Stationary Fuel Combustion,26.026,1680
2023,On-site Transportation,263.572,1680
2023,Waste,38029.265,1680
2023,Stationary Fuel Combustion,4956.97,764
2023,Stationary Fuel Combustion,29608.9,447
2023,Stationary Fuel Combustion,9052.96,763
2023,Stationary Fuel Combustion,10896.2572,1341
2023,CO2 from Biomass Combustion,0.0,593
2023,Stationary Fuel Combustion,21112.9463,593
2023,On-site Transportation,18.3625,593
2023,Stationary Fuel Combustion,876482.604,172
2023,On-site Transportation,525.5841,172
2023,Stationary Fuel Combustion,501489.1734,173
2023,Industrial Process,194.11,173
2023,On-site Transportation,38.2616,173
2023,Stationary Fuel Combustion,832100.1441,226
2023,On-site Transportation,266.2697,226
2023,Stationary Fuel Combustion,1539902.467,139
2023,Industrial Process,1364.175,139
2023,On-site Transportation,1061.6088,139
2023,Stationary Fuel Combustion,1147066.003,227
2023,Industrial Process,645.545,227
2023,CO2 from Biomass Combustion,0.0,134
2023,Stationary Fuel Combustion,60699.0566,134
2023,Industrial Process,2201.0,134
2023,On-site Transportation,712.518,134
2023,CO2 from Biomass Combustion,0.0,1054
2023,Stationary Fuel Combustion,3.269353,1054
2023,On-site Transportation,214.881582,1054
2023,Waste,21280.48748,1054
2023,Stationary Fuel Combustion,685439.9609,152
2023,On-site Transportation,3728.4859,152
2023,Stationary Fuel Combustion,99105.8659,442
2023,On-site Transportation,1646.159,442
2023,Stationary Fuel Combustion,43480.3136,631
2023,On-site Transportation,1094.4455,631
2023,Stationary Fuel Combustion,32601.1365,548
2023,On-site Transportation,1327.1021,548
2023,Fugitives (Flaring),2081.44947,1366
2023,Fugitives (Leakage),243.8324,1366
2023,Stationary Fuel Combustion,36557.71614,1366
2023,Fugitives (Flaring),12779.18418,1446
2023,Fugitives (Leakage),4815.27916,1446
2023,Stationary Fuel Combustion,102253.1672,1446
2023,Fugitives (Venting),1327.91752,1446
2023,Fugitives (Flaring),700.2824,1985
2023,Fugitives (Leakage),20.01492,1985
2023,Stationary Fuel Combustion,15777.34427,1985
2023,Fugitives (Flaring),5663.53571,306
2023,Fugitives (Leakage),501.1292,306
2023,Stationary Fuel Combustion,3061194.438,306
2023,On-site Transportation,6297.437,306
2023,Fugitives (Venting),1421.12092,306
2023,CO2 from Biomass Combustion,0.0,1512
2023,Stationary Fuel Combustion,10505.22202,1512
2023,On-site Transportation,765.47094,1512
2023,Stationary Fuel Combustion,93024.8271,377
2023,On-site Transportation,3994.8206,377
2023,Wastewater,14.126,377
2023,CO2 from Biomass Combustion,0.0,330
2023,Stationary Fuel Combustion,99.9018,330
2023,On-site Transportation,1376.793,330
2023,Waste,125697.437,330
2023,Fugitives (Flaring),653.49588,1594
2023,Stationary Fuel Combustion,1871.60412,1594
2023,Fugitives (Venting),7.32279,1594
2023,Stationary Fuel Combustion,8436.45,1169
2023,On-site Transportation,3.42,1169
2023,CO2 from Biomass Combustion,0.0,142
2023,Stationary Fuel Combustion,56134.45112,142
2023,Industrial Process,1079.488,142
2023,On-site Transportation,2581.71103,142
2023,Waste,2627.8,142
2023,Wastewater,114.745,142
2023,Stationary Fuel Combustion,29004.55934,1235
2023,On-site Transportation,119.843311,1235
2023,Stationary Fuel Combustion,2841.1823,621
2023,Industrial Process,1175.0,621
2023,On-site Transportation,9009.393,621
2023,Waste,298.614,621
2023,Fugitives (Flaring),3282.206,1889
2023,Stationary Fuel Combustion,8738.7404,1889
2023,On-site Transportation,346.4616,1889
2023,Fugitives (Leakage),38146.3338,1088
2023,Stationary Fuel Combustion,1679.778,1088
2023,Fugitives (Venting),1000.2029,1088
2023,Stationary Fuel Combustion,93889.67076,426
2023,Stationary Fuel Combustion,35658.7413,482
2023,Industrial Process,6119.036009,482
2023,On-site Transportation,3479.969536,482
2023,Stationary Fuel Combustion,8714.77674,790
2023,On-site Transportation,1905.8078,790
2023,Stationary Fuel Combustion,10837.7348,1737
2023,CO2 from Biomass Combustion,0.0,298
2023,Stationary Fuel Combustion,8838.771,298
2023,Waste,13335.5211,298
2023,Wastewater,136.081,298
2023,Stationary Fuel Combustion,61050.8169,269
2023,Fugitives (Leakage),16.9331,46
2023,Stationary Fuel Combustion,390183.8742,46
2023,Fugitives (Venting),32.8539,46
2023,Fugitives (Leakage),15.12,140
2023,Stationary Fuel Combustion,926652.8662,140
2023,Fugitives (Leakage),43.9686,187
2023,Stationary Fuel Combustion,207697.47,187
2023,Waste,33322.8,1456
2023,CO2 from Biomass Combustion,0.0,588
2023,Stationary Fuel Combustion,153.80832,588
2023,On-site Transportation,451.24495,588
2023,Waste,32119.61,588
2023,Fugitives (Flaring),4897.691433,404
2023,Fugitives (Leakage),166.317561,404
2023,Stationary Fuel Combustion,53690.3781,404
2023,On-site Transportation,13.801981,404
2023,Fugitives (Venting),2396.68858,404
2023,CO2 from Biomass Combustion,0.0,714
2023,Stationary Fuel Combustion,18454.952,714
2023,Industrial Process,987.0,714
2023,On-site Transportation,2039.933,714
2023,Fugitives (Venting),12.761,714
2023,Waste,3568.852,714
2023,Fugitives (Flaring),275.00918,997
2023,Fugitives (Leakage),624.55288,997
2023,Stationary Fuel Combustion,36695.0122,997
2023,Fugitives (Venting),2131.82879,997
2023,Stationary Fuel Combustion,5107.959,104
2023,Industrial Process,200887.44,104
2023,Fugitives (Flaring),384.90978,978
2023,Fugitives (Leakage),649.72848,978
2023,Stationary Fuel Combustion,10766.54537,978
2023,Fugitives (Venting),4525.22738,978
2023,Fugitives (Flaring),219.02327,1671
2023,Fugitives (Leakage),81.01317,1671
2023,Stationary Fuel Combustion,19903.87907,1671
2023,Fugitives (Venting),1055.60344,1671
2023,Fugitives (Flaring),755.5639,1738
2023,Stationary Fuel Combustion,17187.82818,1738
2023,Fugitives (Venting),821.62042,1738
2023,Stationary Fuel Combustion,11820.156,1285
2023,Stationary Fuel Combustion,2745207.432,129
2023,On-site Transportation,73.00481,129
2023,Fugitives (Venting),35.04,129
2023,Stationary Fuel Combustion,958773.11,220
2023,On-site Transportation,67.486493,220
2023,Fugitives (Venting),17.4544,220
2023,Stationary Fuel Combustion,32953.97,803
2023,On-site Transportation,53.28,803
2023,Stationary Fuel Combustion,15293.471,761
2023,On-site Transportation,102.0608,761
2023,CO2 from Biomass Combustion,0.0,384
2023,Fugitives (Leakage),71.04915,384
2023,Waste,63725.2638,384
2023,Stationary Fuel Combustion,5939.748,1302
2023,Industrial Process,3153.8,1302
2023,Stationary Fuel Combustion,10043.3333,1319
2023,Industrial Process,70.2,1319
2023,On-site Transportation,101.902,1319
2023,Stationary Fuel Combustion,51684.96075,1541
2023,On-site Transportation,225.1,1541
2023,CO2 from Biomass Combustion,0.0,383
2023,Fugitives (Leakage),14.0397,383
2023,Waste,3674.78225,383
2023,Fugitives (Flaring),40.702133,1573
2023,CO2 from Biomass Combustion,0.0,506
2023,Stationary Fuel Combustion,114.1969,506
2023,On-site Transportation,1488.37,506
2023,Waste,78314.5,506
2023,Stationary Fuel Combustion,1367618.346,300
2023,Fugitives (Flaring),4951.38424,141
2023,Fugitives (Leakage),378.655788,141
2023,Stationary Fuel Combustion,419202.7276,141
2023,On-site Transportation,1911.230535,141
2023,Fugitives (Venting),17.39339,141
2023,Waste,2.577987,141
2023,CO2 from Biomass Combustion,0.0,395
2023,Fugitives (Flaring),50816.42415,395
2023,Fugitives (Leakage),1623.578043,395
2023,Stationary Fuel Combustion,5659125.289,395
2023,Industrial Process,78.02,395
2023,On-site Transportation,1762.628031,395
2023,Fugitives (Venting),4240.042604,395
2023,Waste,1.869646,395
2023,CO2 from Biomass Combustion,0.0,67
2023,Stationary Fuel Combustion,89490.6436,67
2023,On-site Transportation,1754.5587,67
2023,Wastewater,283.55,67
2023,CO2 from Biomass Combustion,0.0,297
2023,Fugitives (Leakage),44690.47,297
2023,Stationary Fuel Combustion,6183.58,297
2023,On-site Transportation,3746.32,297
2023,Waste,45.11,297
2023,Waste,40857.43,1075
2023,Stationary Fuel Combustion,11451.10395,704
2023,Stationary Fuel Combustion,16651.407,287
2023,On-site Transportation,167532.0472,287
2023,Fugitives (Leakage),336174.16,91
2023,Stationary Fuel Combustion,89011.9485,91
2023,On-site Transportation,398976.5047,91
2023,Fugitives (Leakage),277247.8279,83
2023,Stationary Fuel Combustion,94448.1579,83
2023,On-site Transportation,207679.6115,83
2023,Fugitives (Leakage),128291.086,289
2023,Stationary Fuel Combustion,29356.6544,289
2023,On-site Transportation,112457.9448,289
2023,Fugitives (Leakage),208118.4504,103
2023,Stationary Fuel Combustion,109476.1676,103
2023,On-site Transportation,168625.6841,103
2023,CO2 from Biomass Combustion,0.0,168
2023,Fugitives (Flaring),154.7,168
2023,Stationary Fuel Combustion,69376.636,168
2023,Fugitives (Flaring),1.25734,832
2023,Fugitives (Leakage),23.962237,832
2023,Stationary Fuel Combustion,13856.23268,832
2023,Fugitives (Venting),287.097595,832
2023,CO2 from Biomass Combustion,0.0,411
2023,Fugitives (Leakage),215.98644,411
2023,Stationary Fuel Combustion,23689.4483,411
2023,On-site Transportation,567.7043,411
2023,Wastewater,14.519,411
2023,Stationary Fuel Combustion,8014.98792,1500
2023,On-site Transportation,1283.51993,1500
2023,CO2 from Biomass Combustion,0.0,1478
2023,Stationary Fuel Combustion,15723.36019,1478
2023,On-site Transportation,555.89855,1478
2023,Fugitives (Leakage),100.8548,870
2023,Stationary Fuel Combustion,18938.8122,870
2023,On-site Transportation,267.6729,870
2023,CO2 from Biomass Combustion,0.0,1957
2023,Stationary Fuel Combustion,4601.7039,1957
2023,On-site Transportation,1801.0276,1957
2023,Stationary Fuel Combustion,1424743.877,206
2023,Industrial Process,11.5622,206
2023,Fugitives (Venting),1.8716,206
2023,Wastewater,4.6256,206
2023,Stationary Fuel Combustion,49797.4565,504
2023,On-site Transportation,419.1007,504
2023,Wastewater,1.5988,504
2023,Stationary Fuel Combustion,905536.7085,15
2023,On-site Transportation,70.435,15
2023,Fugitives (Venting),34.3533,15
2023,Fugitives (Flaring),0.0168,153
2023,Stationary Fuel Combustion,1380653.365,153
2023,Fugitives (Flaring),0.2382,184
2023,Stationary Fuel Combustion,186426.6786,184
2023,Stationary Fuel Combustion,10266.73,1519
2023,Stationary Fuel Combustion,40382.8359,255
2023,Fugitives (Venting),0.2016,255
2023,Stationary Fuel Combustion,17476.2089,261
2023,Fugitives (Venting),0.567,261
2023,Fugitives (Flaring),11178.187,1404
2023,Stationary Fuel Combustion,1332.989,1404
2023,Fugitives (Flaring),17.725,210
2023,Stationary Fuel Combustion,375440.217,210
2023,Industrial Process,261552.859,210
2023,CO2 from Biomass Combustion,0.0,387
2023,Fugitives (Flaring),43.7765,387
2023,Fugitives (Leakage),42552.64,387
2023,Stationary Fuel Combustion,6628.75,387
2023,Fugitives (Venting),7730.36,387
2023,Fugitives (Flaring),2090.7,1300
2023,Fugitives (Leakage),2389.14,1300
2023,Stationary Fuel Combustion,2634.67,1300
2023,Fugitives (Venting),9554.59,1300
2023,Stationary Fuel Combustion,32388.10223,831
2023,On-site Transportation,119.565955,831
2023,Wastewater,2.0405,831
2023,Stationary Fuel Combustion,4312.32,1158
2023,On-site Transportation,9901.786,1158
2023,Fugitives (Flaring),33644.11,194
2023,Fugitives (Leakage),136.1164,194
2023,Stationary Fuel Combustion,727759.922,194
2023,Industrial Process,72.160385,194
2023,On-site Transportation,272.34395,194
2023,Fugitives (Venting),2512.9903,194
2023,Wastewater,695.1846,194
2023,CO2 from Biomass Combustion,0.0,942
2023,Fugitives (Flaring),26.3235,942
2023,Waste,74424.0,942
2023,Stationary Fuel Combustion,97714.08501,940
2023,Industrial Process,57.088425,940
2023,On-site Transportation,36488.9626,940
2023,Stationary Fuel Combustion,294.085099,1892
2023,Stationary Fuel Combustion,132845.1649,406
2023,On-site Transportation,40943.10043,406
2023,Fugitives (Flaring),13180.1681,1286
2023,Stationary Fuel Combustion,5.6574,1286
2023,Fugitives (Flaring),34841.8787,1622
2023,Fugitives (Leakage),0.09772,1622
2023,Stationary Fuel Combustion,1615.90195,1622
2023,Fugitives (Flaring),51792.96658,1637
2023,Stationary Fuel Combustion,43.63431,1637
2023,Fugitives (Flaring),8145.71762,1604
2023,Fugitives (Leakage),0.5267,1604
2023,Stationary Fuel Combustion,4031.5321,1604
2023,Fugitives (Flaring),326.07592,1452
2023,Stationary Fuel Combustion,20087.89875,1452
2023,Fugitives (Venting),569.13536,1452
2023,Fugitives (Flaring),9775.84334,1612
2023,Fugitives (Leakage),110.88637,1612
2023,Stationary Fuel Combustion,1920.96686,1612
2023,Fugitives (Flaring),1168.83125,2001
2023,Fugitives (Leakage),13.66826,2001
2023,Stationary Fuel Combustion,16680.94763,2001
2023,Fugitives (Venting),0.03502,2001
2023,Fugitives (Flaring),28716.23392,1741
2023,Stationary Fuel Combustion,5598.28209,1741
2023,Fugitives (Flaring),1817.13525,1742
2023,Fugitives (Leakage),8.00904,1742
2023,Stationary Fuel Combustion,13409.28484,1742
2023,Fugitives (Flaring),27075.7637,1743
2023,Stationary Fuel Combustion,4851.59608,1743
2023,Fugitives (Flaring),37093.3864,1621
2023,Stationary Fuel Combustion,2547.96425,1621
2023,Fugitives (Venting),24.96704,1621
2023,Fugitives (Flaring),17632.9804,1744
2023,Fugitives (Leakage),12.45595,1744
2023,Stationary Fuel Combustion,2489.60542,1744
2023,Fugitives (Flaring),13128.15341,1745
2023,Stationary Fuel Combustion,2112.33184,1745
2023,Fugitives (Flaring),15359.2331,1746
2023,Fugitives (Leakage),88.2793,1746
2023,Stationary Fuel Combustion,1891.41787,1746
2023,Fugitives (Flaring),1181.99717,1747
2023,Fugitives (Leakage),28.6525,1747
2023,Stationary Fuel Combustion,21125.49431,1747
2023,Fugitives (Venting),12.83054,1747
2023,Fugitives (Flaring),14464.78494,2002
2023,Fugitives (Leakage),3.21919,2002
2023,Stationary Fuel Combustion,1593.31006,2002
2023,Stationary Fuel Combustion,15276.40948,2003
2023,Fugitives (Flaring),5537.36177,2004
2023,Fugitives (Leakage),47.64257,2004
2023,Stationary Fuel Combustion,7330.47762,2004
2023,Fugitives (Venting),465.53485,2004
2023,Fugitives (Flaring),13533.61435,2005
2023,Fugitives (Leakage),51.05464,2005
2023,Stationary Fuel Combustion,1845.75789,2005
2023,Fugitives (Flaring),10760.54063,2006
2023,Fugitives (Leakage),10.20504,2006
2023,Stationary Fuel Combustion,1096.64477,2006
2023,Fugitives (Venting),78.38328,2006
2023,Fugitives (Flaring),2150.93649,1748
2023,Fugitives (Leakage),85.45213,1748
2023,Stationary Fuel Combustion,4576.23431,1748
2023,Fugitives (Venting),15934.60649,1748
2023,CO2 from Biomass Combustion,0.0,582
2023,Fugitives (Flaring),30.796,582
2023,Stationary Fuel Combustion,3012.783,582
2023,On-site Transportation,879.873,582
2023,Waste,82265.0,582
2023,Fugitives (Flaring),1611.667,659
2023,Fugitives (Leakage),379.3132,659
2023,Stationary Fuel Combustion,30720.9184,659
2023,Fugitives (Venting),1113.574,659
2023,Fugitives (Flaring),1488.1952,480
2023,Stationary Fuel Combustion,37307.8757,480
2023,Fugitives (Venting),0.1534,480
2023,Fugitives (Flaring),812.8789,1906
2023,Fugitives (Leakage),169.9409,1906
2023,Stationary Fuel Combustion,22442.6609,1906
2023,Fugitives (Flaring),1326.3272,1255
2023,Fugitives (Leakage),2084.4979,1255
2023,Stationary Fuel Combustion,13043.3284,1255
2023,Fugitives (Venting),5.6797,1255
2023,Fugitives (Flaring),5448.3824,993
2023,Fugitives (Leakage),578.2198,993
2023,Stationary Fuel Combustion,18832.8187,993
2023,Fugitives (Venting),60.2888,993
2023,Stationary Fuel Combustion,75444.9439,399
2023,Fugitives (Flaring),5345.5872,1256
2023,Fugitives (Leakage),473.9278,1256
2023,Stationary Fuel Combustion,5459.2178,1256
2023,Fugitives (Venting),25.0458,1256
2023,Fugitives (Flaring),2579.3373,1050
2023,Fugitives (Leakage),2755.9408,1050
2023,Stationary Fuel Combustion,12654.8671,1050
2023,Fugitives (Venting),472.9029,1050
2023,Fugitives (Flaring),208.5268,838
2023,Fugitives (Leakage),342.3962,838
2023,Stationary Fuel Combustion,20629.2395,838
2023,Fugitives (Flaring),196.3324,661
2023,Fugitives (Leakage),124.0455,661
2023,Stationary Fuel Combustion,20700.4435,661
2023,Fugitives (Flaring),708.2845,660
2023,Fugitives (Leakage),286.9511,660
2023,Stationary Fuel Combustion,38833.5725,660
2023,Fugitives (Flaring),3755.05,481
2023,Fugitives (Leakage),898.4281,481
2023,Stationary Fuel Combustion,64214.3251,481
2023,Fugitives (Venting),9.5444,481
2023,Fugitives (Leakage),207.089,268
2023,Stationary Fuel Combustion,270484.8589,268
2023,On-site Transportation,0.32709,268
2023,Fugitives (Flaring),2619.0038,1254
2023,Fugitives (Leakage),280.9267,1254
2023,Stationary Fuel Combustion,8665.5268,1254
2023,CO2 from Biomass Combustion,0.0,167
2023,Fugitives (Leakage),3.8495,167
2023,Stationary Fuel Combustion,195377.5535,167
2023,Industrial Process,2863.3812,167
2023,Wastewater,3098.0544,167
2023,CO2 from Biomass Combustion,0.0,64
2023,Stationary Fuel Combustion,181470.03,64
2023,Industrial Process,693429.848,64
2023,On-site Transportation,10730.95,64
2023,Stationary Fuel Combustion,10232.584,841
2023,Stationary Fuel Combustion,130375.6824,52
2023,Stationary Fuel Combustion,15558.284,840
2023,Stationary Fuel Combustion,15156.8216,1545
2023,On-site Transportation,393.78229,1545
2023,Fugitives (Flaring),2075.090912,1607
2023,Fugitives (Leakage),189.479974,1607
2023,Stationary Fuel Combustion,7966.2232,1607
2023,Stationary Fuel Combustion,31919.868,851
2023,On-site Transportation,233.1742,851
2023,Stationary Fuel Combustion,3986.1363,648
2023,On-site Transportation,4663.342,648
2023,Stationary Fuel Combustion,28720.7732,1332
2023,On-site Transportation,675.3564,1332
2023,Fugitives (Flaring),11553.7129,1392
2023,Fugitives (Leakage),805.5487,1392
2023,Stationary Fuel Combustion,156120.261,1392
2023,Fugitives (Venting),39.1326,1392
2023,Fugitives (Flaring),375.880239,1898
2023,Fugitives (Leakage),30.647367,1898
2023,Stationary Fuel Combustion,9902.937574,1898
2023,Fugitives (Venting),325.748388,1898
2023,Fugitives (Flaring),513.204275,890
2023,Fugitives (Leakage),91.213004,890
2023,Stationary Fuel Combustion,14635.95239,890
2023,Fugitives (Venting),312.365089,890
2023,CO2 from Biomass Combustion,0.0,950
2023,Fugitives (Flaring),10686.84241,950
2023,Fugitives (Leakage),43117.75539,950
2023,Stationary Fuel Combustion,1596530.456,950
2023,Industrial Process,2501.337379,950
2023,On-site Transportation,705069.2044,950
2023,Fugitives (Venting),1071.928081,950
2023,Wastewater,282.655334,950
2023,Fugitives (Flaring),168.761587,1508
2023,Fugitives (Leakage),15.673872,1508
2023,Stationary Fuel Combustion,16623.99105,1508
2023,Fugitives (Venting),461.328761,1508
2023,Fugitives (Flaring),33431.8555,339
2023,Fugitives (Leakage),864.4915,339
2023,Stationary Fuel Combustion,24982.3983,339
2023,Fugitives (Venting),23524.3252,339
2023,Fugitives (Flaring),1497.773781,991
2023,Fugitives (Leakage),74.354353,991
2023,Stationary Fuel Combustion,51473.74016,991
2023,Fugitives (Flaring),1838.0421,161
2023,Fugitives (Leakage),4.214,161
2023,Stationary Fuel Combustion,60343.1609,161
2023,On-site Transportation,199.7387,161
2023,Fugitives (Flaring),10471.6139,371
